0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.418370655853168572e+00,-2.363951096024451637e+00,-2.418370627648925630e+00,-2.363951098207041746e+00,-2.273251840000003909e+00,-1.136395040593154171e+01
-1.870143699729617914e+00,-1.450240011672699447e+00,-1.870143996038852396e+00,-1.450240117754241886e+00,-7.504000000000028425e-01,-1.045023824933781498e+01
-2.363951063540697284e+00,-2.273251833651175779e+00,-2.363951095716120498e+00,-2.273251819479812585e+00,-2.122086400000004147e+00,-1.127325127847364783e+01
-2.496191501510129029e+00,-2.496990214207037262e+00,-2.496191501498393084e+00,-2.496793628345578497e+00,-1.060386619188908242e+01,-1.018946681811653754e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.496191501610254271e+00,-2.496968423370491852e+00,-2.496191501611055852e+00,-2.497035068958315840e+00,-1.004605968508837677e+01,-1.004659333157433032e+01
-2.482368062863296476e+00,-2.485774894751945130e+00,-2.482368062881219917e+00,-2.485437175937922571e+00,-8.111535657351026884e+00,-9.822747181105214054e+00
-2.273251840000003909e+00,-2.316279067236140854e+00,-2.387165708215910787e+00,-2.321379689027994964e+00,-9.400215573221741394e+00,-6.842749968302184627e+00
-2.470613438464000833e+00,-2.478300353202060435e+00,-2.480207951655651666e+00,-2.476010009113016608e+00,-1.052763863983912529e+01,-9.469844410299122828e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.451022397440002276e+00,-2.464862455125385932e+00,-2.469847059441010906e+00,-2.464179922620608032e+00,-9.252886257901895561e+00,-8.402417019404854415e+00
-2.489420837813150822e+00,-2.491177019149646288e+00,-2.489420837813467458e+00,-2.491034663861507070e+00,-9.265758850281502035e+00,-6.328578569135292931e+00
-2.470613438385812266e+00,-2.477203057659515206e+00,-2.470613438383977289e+00,-2.477260840952793863e+00,-8.734182614421014179e+00,-9.470947042010154249e+00
-2.489420837814580345e+00,-2.491949465833524613e+00,-2.489420837814769527e+00,-2.490535426207815650e+00,-9.465881959853017946e+00,-9.701184485760201426e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.599999999999993427e+00,1.099999999999999112e+01,5.599999999999993427e+00,1.099999999999999112e+01,1.999999999999992228e+00,1.999999999999998934e+01
-2.122086400000004147e+00,-2.273251831555530789e+00,-2.122086428876350794e+00,-2.273251839471763791e+00,-1.127325160192402187e+01,-2.363950998929269964e+00
4.159999999999973719e-01,-7.504001629155441222e-01,-1.450240479062156806e+00,-7.504005612070776543e-01,-9.750398578604048794e+00,-1.450239932014550037e+00
-1.870144000000003803e+00,-2.122086396621956528e+00,-1.870144552557006401e+00,-2.122086070243282663e+00,-1.112208628658173204e+01,-2.273251801444584608e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.451022068825497335e+00,-2.418370074011606086e+00,-2.418370553539064272e+00,-2.363951104000000303e+00,-1.141835395665639830e+01,-1.141835246170602325e+01
-2.078573334228871694e+00,-1.853893986489933976e+00,-1.860462713901290588e+00,-1.450240000000003970e+00,-9.373441343519388624e+00,-7.404120479813215638e+00
-2.379073640067217887e+00,-2.332828069106159585e+00,-2.345480196748214397e+00,-2.273251840000003909e+00,-8.702128588331227377e+00,-1.033027353802701320e+01
-2.493652502708222141e+00,-2.495312672778492669e+00,-2.495147416853120692e+00,-2.496406951382323935e+00,-1.079505618371012154e+01,-1.031012200892582342e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.493652502708222141e+00,-2.495312833124628149e+00,-2.495250475374482413e+00,-2.496936733169686562e+00,-9.645719231560779150e+00,-9.269193936429328318e+00
-2.470613438463996392e+00,-2.477666728142341679e+00,-2.477297458465680613e+00,-2.485524220018851871e+00,-8.978980901548712978e+00,-1.053831609247046153e+01
-2.363951103437598178e+00,-2.388013849433082036e+00,-2.393999579784410248e+00,-2.363951103489370542e+00,-6.858701909457419532e+00,-7.320247611901328000e+00
-2.482368062860880187e+00,-2.486178272386646348e+00,-2.484588264966324012e+00,-2.482368062845819345e+00,-9.011230292728864555e+00,-9.260316663764511347e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.470613438387469607e+00,-2.473860031327339559e+00,-2.475362056747447248e+00,-2.470613438386504157e+00,-9.683823688252021000e+00,-7.757001019741339931e+00
-2.482368063078398190e+00,-2.483976508906829306e+00,-2.486153240402838360e+00,-2.488772355090612454e+00,-9.471178566040078906e+00,-1.002783105261307384e+01
-2.451022397440002276e+00,-2.464206374177799752e+00,-2.460565543571016089e+00,-2.472438434731115464e+00,-9.642924135831709265e+00,-7.337374754948426059e+00
-2.482368063078398190e+00,-2.485765642459787372e+00,-2.487872743446904344e+00,-2.484575784134417376e+00,-1.031154727425915851e+01,-9.486835726449916351e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.557886028260522471e+00,3.105011930054243141e+00,3.068674739724488454e+00,1.099999999999999112e+01,-2.935832352696967629e+00,-2.289843710397560184e+00
-1.870144002712673448e+00,-2.054625250759936073e+00,-2.058205662711443118e+00,-2.137517777335464775e+00,-5.716709759594636786e+00,-6.738564815413342401e+00
-7.504000257685505826e-01,-1.317169119859662008e+00,-1.242640985780925300e+00,-1.023319787430192696e+00,-7.169318455728030060e+00,-4.260861443402363946e+00
-1.450240052373006350e+00,-1.813330497067619618e+00,-1.785271007633828733e+00,-1.944274228524894399e+00,-5.615678851532056370e+00,-3.652531422954672813e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.489420837847039270e+00,-2.492422827721751055e+00,-2.493743614972623757e+00,-2.491827454333131353e+00,-1.041179654991925041e+01,-1.044122061161225723e+01
-2.418370662400003201e+00,-2.440675713813978742e+00,-2.446850654830879712e+00,-2.442691019134373587e+00,-9.008355265160815861e+00,-8.438468929892733783e+00
-2.482368063078398190e+00,-2.486523261612695102e+00,-2.487830182903107534e+00,-2.487294920201251980e+00,-1.040786951294558627e+01,-9.477907247385909173e+00
-2.470502587372808811e+00,-2.450994340866937016e+00,-2.418370662400003201e+00,-2.451014541306738792e+00,-1.145012275963459381e+01,-1.144782798458571627e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
